0,0,-0.38,0.47,1.14,2.72,4.25,3.02,1.07,2.53,-0.65,0.18,0.08,0.7,2.98,1.19,2.92,-0.03,1.42,3.84,2.58,3.08,6.39,13.46,20.19,17.48,10.72,7.07,7.06,11.67,10.32,13.76,6.52,5.26,6.82,8.57,18.58,11.77,7.19,6,22.85,13.73,18.89,13.87,9.12,5.51,7.04,6.05,6.67,8.14,7.43,10.6,6.02,5.45,4.28,8.83,7.66,11.9,4.97,5.74,6.24,6.33,6.85,6.13,9.74,7.3,6.2,8.38,10.77,8.97,10.51,15.81,14.19,8.52,11.89,9.77,9.38,8.11,17.96,11.27,10.4,12.72,44.95,35.19,58.42,55.63,63.12,38.8,8.79,6.58,17.26,74.16,22.16,5.57,5.61,9.45,30.39,8.37,7.47,7.24,7.19,32.47,20.24,19.14,18.78,18.26,14.48,21.35,16.93,14.12,15.63,15.66,14.06,18.13,13.12,13.98,14.41,14.43,16.81,17.8,14.31,18.91,13.65,15.64,16.86,17.66,25.62,15.77,13.45,15.32,13.45,13.8,17.46,28.81,28.82,22.98,19.77,15.14,15.98,15.94,17.23,17.76,22.08,19.58,18.1,17.2,16.02,23.76,21.74,20.28,16.92,16.35,18.11,17.97,19.71,17.66,25.19,24.25,25.91,25.62,25.67,21.72,15.9,15.05,17.09,15.57,17.58,23.81,23.81,23.04,18.78,20.3,21.34,20.95,27.14,19.78,17.59,19.27,14.67,15.2,20.58,21.13,16.48,18.24,18.45,19.8,18.24,19.32,24.41,32.15,16.11,17.29,21.92,23.7,25.67,21.49,18.57,20.05,23.63,33.05,20.96,22.31,22.06,22.94,20.69,21.65,25.81,26.68,21.65,24.85,19.91,20.08,24.87,22,30.2,23.82,24.66,22.58,17.35,24.13,16.29,18.62,17.51,24.92,19.83,21.64,21.67,16.34,16.29,20.47,20.28,23.56,22.24,19.98,21.11,23.24,20.41,23.28,22.08,20.22,22.84,20.17,19.49,22.68,20.46,22.36,17.37,17.37,16.62,22.16,21.33,18.42,22.03,22.68,21.62,
0,0,0,0,-0.04,1.08,3.15,5.89,7.51,6.28,4.34,3,0.9,0.12,0.74,2.45,4.23,4.42,3.89,2.69,3.9,6.23,6.91,9.24,17.04,29.34,38.15,35.69,26.03,18.88,18.76,22.62,25.05,24.12,18.07,14.15,16.19,23.56,30.61,26.76,19.93,24.12,35.47,37.73,36.21,30.43,21.54,15.74,14.47,14.48,15.42,17,18.49,18.88,15.56,12.48,13.01,16.59,19.53,19.81,15.53,13.17,13.65,14.29,14.78,16.11,17.97,16.99,16.21,18.76,21.39,22.28,25.76,30.44,29,24.52,23.54,22.49,21.29,24.44,29.91,28.13,28.14,46.08,76.02,96.08,115.6,126.74,119.12,82.29,39.39,29.27,63.1,96.32,66.84,26.93,17.72,29.9,40.98,30.03,18.75,18.26,30.69,49.26,50.02,44.04,41.57,39.27,38.55,40.74,38.34,34.49,34.04,34.12,34.46,35.04,32.6,31.3,32,33.67,36.36,37.11,36.41,36.53,34.65,34.87,37.8,42.93,45.94,39.33,33.19,32.08,31.5,33.83,43.64,56.54,59.56,52.51,43.73,37.38,35.55,36.34,38.3,41.65,44.89,43.89,40.82,38.89,41.13,46.96,47.97,44.17,39.7,38.14,39.4,40.94,42.21,45.07,51.25,55.08,56.66,56.91,54.37,47.22,38.98,35.67,36.14,37.21,41.91,49.05,51.82,49.35,45.58,45.27,47.07,50.13,52.05,46.95,41.82,39.32,36.16,37.27,42.52,43.64,40.66,40.18,41.59,42.43,42.59,46.27,54.76,56.78,46.29,42.06,47.2,52.29,53.1,48.67,44.72,46.95,55.25,60.31,54.27,49.76,49.61,49.33,48.37,50.49,55.08,55.8,52.9,50.81,47.66,47.78,51.37,55.02,58.67,56.77,53.28,48.87,45.64,45.4,41.98,40.58,43.72,48.11,47.9,47.14,44.88,40,39.32,43.21,46.94,49.56,48.86,46.91,47.65,48.91,48.77,49.49,48.82,47.74,47.77,46.25,45.88,47.45,47.54,45.8,41.6,39.08,40.87,45.34,46.15,45.21,47.45,49.22
